Timestamp,Prediction
1727680850.898556,NormalSleep
1727680860.90628,NormalSleep
1727680870.912791,NormalSleep
1727680880.9206772,NormalSleep
1727680890.9283872,NormalSleep
1727680900.936463,NormalSleep
1727680910.9431438,NormalSleep
1727680920.949504,NormalSleep
1727680930.956365,NormalSleep
1727680940.963964,NormalSleep
1727680950.970467,NormalSleep
1727680960.9782631,NormalSleep
1727680970.986583,NormalSleep
1727680980.993776,NormalSleep
1727680991.001209,NormalSleep
1727681001.0088692,NormalSleep
1727681011.01646,ObstructiveApnea
1727681021.024301,NormalSleep
1727681031.032039,NormalSleep
1727681041.039691,NormalSleep
1727681051.046287,NormalSleep
1727681061.053901,NormalSleep
1727681071.0604658,NormalSleep
1727681081.0668669,NormalSleep
1727681091.074393,NormalSleep
1727681101.0820742,NormalSleep
1727681111.089819,NormalSleep
1727681121.0962272,NormalSleep
1727681131.10414,NormalSleep
1727681141.110721,NormalSleep
1727681151.1170812,NormalSleep
1727681161.123764,NormalSleep
1727681171.13022,NormalSleep
1727681181.137006,NormalSleep
1727681191.143423,NormalSleep
1727681201.1508338,NormalSleep
1727681211.158567,NormalSleep
1727681221.1661818,NormalSleep
1727681231.174102,NormalSleep
1727681241.180574,NormalSleep
1727681251.18827,NormalSleep
1727681261.1958458,NormalSleep
1727681271.2040179,NormalSleep
1727681281.211754,NormalSleep
1727681291.218826,NormalSleep
1727681301.225634,NormalSleep
1727681311.233383,NormalSleep
1727681321.241146,NormalSleep
1727681331.247772,NormalSleep
1727681341.2543879,NormalSleep
1727681351.261725,NormalSleep
1727681361.27012,NormalSleep
1727681371.27812,NormalSleep
1727681381.2856,NormalSleep
1727681391.2922602,NormalSleep
1727681401.2998421,NormalSleep
1727681411.307381,NormalSleep
1727681421.3151019,NormalSleep
1727681431.321679,NormalSleep
1727681441.329599,NormalSleep
1727681451.337638,NormalSleep
1727681461.3455439,NormalSleep
1727681471.353863,NormalSleep
1727681481.361849,NormalSleep
1727681491.370516,NormalSleep
1727681501.378588,NormalSleep
1727681511.38587,NormalSleep
1727681521.392975,NormalSleep
1727681531.400657,NormalSleep
1727681541.408417,NormalSleep
1727681551.416259,NormalSleep
1727681561.423945,NormalSleep
1727681571.430539,NormalSleep
1727681581.438496,NormalSleep
1727681591.445357,NormalSleep
1727681601.4527621,NormalSleep
1727681611.45941,NormalSleep
1727681621.4667652,NormalSleep
1727681631.474508,NormalSleep
1727681641.482256,NormalSleep
1727681651.4893188,NormalSleep
1727681661.497034,NormalSleep
1727681671.503674,NormalSleep
1727681681.511708,NormalSleep
1727681691.519867,NormalSleep
1727681701.526858,NormalSleep
1727681711.533449,ObstructiveApnea
1727681721.541755,ObstructiveApnea
1727681731.5541089,NormalSleep
1727681741.575288,NormalSleep
1727681751.58531,NormalSleep
1727681761.593097,NormalSleep
1727681771.5996501,NormalSleep
1727681781.60735,NormalSleep
1727681791.614985,NormalSleep
1727681801.621427,NormalSleep
1727681811.629132,NormalSleep
1727681821.6363451,NormalSleep
1727681831.64363,NormalSleep
1727681841.651335,NormalSleep
1727681851.659041,NormalSleep
1727681861.665534,NormalSleep
1727681871.673384,NormalSleep
1727681881.680041,NormalSleep
1727681891.686645,NormalSleep
1727681901.693383,NormalSleep
1727681911.699726,NormalSleep
1727681921.707399,NormalSleep
1727681931.715014,NormalSleep
1727681941.7215202,NormalSleep
1727681951.729154,NormalSleep
1727681961.73734,NormalSleep
1727681971.74402,NormalSleep
1727681981.750248,NormalSleep
1727681991.757952,NormalSleep
1727682001.7655838,NormalSleep
1727682011.773234,NormalSleep
1727682021.779737,NormalSleep
1727682031.786366,NormalSleep
1727682041.792916,NormalSleep
1727682051.800438,NormalSleep
1727682061.808285,NormalSleep
1727682071.8149178,NormalSleep
1727682081.8225029,NormalSleep
1727682091.8294048,NormalSleep
1727682101.837174,NormalSleep
1727682111.845162,NormalSleep
1727682121.853421,NormalSleep
1727682131.861464,NormalSleep
1727682141.8692648,NormalSleep
1727682151.877137,NormalSleep
1727682161.8850229,ObstructiveApnea
1727682171.891613,NormalSleep
1727682181.898479,NormalSleep
1727682191.9062479,ObstructiveApnea
1727682201.913941,NormalSleep
1727682211.920512,NormalSleep
1727682221.928502,NormalSleep
1727682231.936748,ObstructiveApnea
1727682241.9433868,NormalSleep
1727682251.950293,NormalSleep
1727682261.95701,ObstructiveApnea
1727682271.963604,NormalSleep
1727682281.970297,ObstructiveApnea
1727682291.978302,NormalSleep
1727682301.985954,ObstructiveApnea
1727682311.993618,NormalSleep
1727682322.0012422,NormalSleep
1727682332.010182,NormalSleep
1727682342.016664,NormalSleep
1727682352.024457,ObstructiveApnea
1727682362.032265,ObstructiveApnea
1727682372.040017,ObstructiveApnea
1727682382.046654,ObstructiveApnea
1727682392.053482,ObstructiveApnea
1727682402.061666,NormalSleep
1727682412.069516,NormalSleep
1727682422.077674,NormalSleep
1727682432.086068,ObstructiveApnea
1727682442.093914,ObstructiveApnea
1727682452.101682,NormalSleep
1727682462.109581,NormalSleep
1727682472.117422,ObstructiveApnea
1727682482.125282,NormalSleep
1727682492.133041,ObstructiveApnea
1727682502.140817,NormalSleep
1727682512.147406,ObstructiveApnea
1727682522.155196,NormalSleep
1727682532.1620212,NormalSleep
1727682542.169806,NormalSleep
1727682552.177744,NormalSleep
1727682562.185971,NormalSleep
1727682572.192626,NormalSleep
1727682582.200462,NormalSleep
1727682592.208245,NormalSleep
1727682602.21597,NormalSleep
1727682612.223732,NormalSleep
1727682622.231471,NormalSleep
1727682632.239184,NormalSleep
1727682642.247015,NormalSleep
1727682652.254379,NormalSleep
1727682662.262156,NormalSleep
1727682672.269162,NormalSleep
1727682682.276839,NormalSleep
1727682692.283469,NormalSleep
1727682702.291136,NormalSleep
1727682712.2988338,NormalSleep
1727682722.305398,NormalSleep
1727682732.312012,NormalSleep
1727682742.320131,NormalSleep
1727682752.32671,NormalSleep
1727682762.334208,NormalSleep
1727682772.341967,NormalSleep
1727682782.348466,NormalSleep
1727682792.356205,NormalSleep
1727682802.362773,NormalSleep
1727682812.370862,NormalSleep
1727682822.378593,NormalSleep
1727682832.3868349,NormalSleep
1727682842.393475,NormalSleep
1727682852.40095,NormalSleep
1727682862.40873,NormalSleep
1727682872.4164522,NormalSleep
1727682882.424306,NormalSleep
1727682892.4320252,NormalSleep
1727682902.438533,NormalSleep
1727682912.446284,NormalSleep
1727682922.4540899,NormalSleep
1727682932.4617941,NormalSleep
1727682942.46992,NormalSleep
1727682952.47672,NormalSleep
1727682962.4830642,NormalSleep
1727682972.4908302,NormalSleep
1727682982.498476,NormalSleep
1727682992.505854,NormalSleep
1727683002.513494,NormalSleep
1727683012.520237,NormalSleep
1727683022.52804,NormalSleep
1727683032.536215,NormalSleep
1727683042.542742,NormalSleep
1727683052.5493069,NormalSleep
1727683062.557121,NormalSleep
1727683072.5647192,NormalSleep
1727683082.5724952,NormalSleep
1727683092.579516,NormalSleep
1727683102.587381,NormalSleep
1727683112.595257,NormalSleep
1727683122.603551,NormalSleep
1727683132.6114728,NormalSleep
1727683142.620471,NormalSleep
1727683152.628543,NormalSleep
1727683162.6376052,NormalSleep
1727683172.645565,NormalSleep
1727683182.654058,NormalSleep
1727683192.661962,NormalSleep
1727683202.6707,NormalSleep
1727683212.677582,NormalSleep
1727683222.686156,NormalSleep
1727683232.6943748,NormalSleep
1727683242.70194,NormalSleep
1727683252.7086232,NormalSleep
1727683262.7153778,NormalSleep
1727683272.726099,NormalSleep
1727683282.737097,NormalSleep
1727683292.75692,NormalSleep
1727683302.766307,NormalSleep
1727683312.773324,NormalSleep
1727683322.7811232,NormalSleep
1727683332.788098,NormalSleep
1727683342.794755,ObstructiveApnea
1727683352.80228,NormalSleep
1727683362.810432,NormalSleep
1727683372.818604,NormalSleep
1727683382.826756,NormalSleep
1727683392.8335428,NormalSleep
1727683402.841575,NormalSleep
1727683412.849525,NormalSleep
1727683422.857472,NormalSleep
1727683432.865561,NormalSleep
1727683442.8735309,NormalSleep
1727683452.8815339,NormalSleep
1727683462.889741,NormalSleep
1727683472.8978071,NormalSleep
1727683482.905864,NormalSleep
1727683492.9139001,NormalSleep
1727683502.921897,NormalSleep
1727683512.929923,NormalSleep
1727683522.9374652,NormalSleep
1727683532.944406,NormalSleep
1727683542.953093,NormalSleep
1727683552.960547,NormalSleep
1727683562.967499,NormalSleep
1727683572.975426,NormalSleep
1727683582.9832058,NormalSleep
1727683592.9910169,NormalSleep
1727683602.998862,NormalSleep
1727683613.00705,NormalSleep
1727683623.013698,NormalSleep
1727683633.0219278,NormalSleep
1727683643.030668,NormalSleep
1727683653.0386481,NormalSleep
1727683663.046437,NormalSleep
1727683673.053213,NormalSleep
1727683683.0597389,NormalSleep
1727683693.067444,NormalSleep
1727683703.0752351,NormalSleep
1727683713.082867,ObstructiveApnea
1727683723.090637,ObstructiveApnea
1727683733.098358,NormalSleep
1727683743.1058712,NormalSleep
1727683753.113632,NormalSleep
1727683763.12033,NormalSleep
1727683773.128041,ObstructiveApnea
1727683783.136097,NormalSleep
1727683793.142664,NormalSleep
1727683803.149939,NormalSleep
1727683813.157745,NormalSleep
1727683823.164248,NormalSleep
1727683833.1709352,NormalSleep
1727683843.1785789,NormalSleep
1727683853.18679,NormalSleep
1727683863.1945758,NormalSleep
1727683873.202751,NormalSleep
1727683883.210429,NormalSleep
1727683893.2180722,NormalSleep
1727683903.224714,NormalSleep
1727683913.232534,NormalSleep
1727683923.239372,NormalSleep
1727683933.2471292,NormalSleep
1727683943.2549481,NormalSleep
1727683953.2626271,NormalSleep
1727683963.2706509,NormalSleep
1727683973.278315,NormalSleep
1727683983.2865112,NormalSleep
1727683993.294361,NormalSleep
1727684003.302229,NormalSleep
1727684013.310045,NormalSleep
1727684023.317718,NormalSleep
1727684033.3242612,NormalSleep
1727684043.33065,NormalSleep
1727684053.3385432,NormalSleep
1727684063.345964,NormalSleep
1727684073.354082,NormalSleep
1727684083.3617852,NormalSleep
1727684093.369787,NormalSleep
1727684103.377473,NormalSleep
1727684113.3850272,NormalSleep
1727684123.392158,NormalSleep
1727684133.399015,NormalSleep
1727684143.4067671,NormalSleep
1727684153.413318,NormalSleep
1727684163.421212,NormalSleep
1727684173.4289238,NormalSleep
1727684183.435785,NormalSleep
1727684193.442243,NormalSleep
1727684203.449997,NormalSleep
1727684213.456527,NormalSleep
1727684223.464173,NormalSleep
1727684233.471858,NormalSleep
1727684243.478435,NormalSleep
1727684253.487129,NormalSleep
1727684263.494346,NormalSleep
1727684273.503008,NormalSleep
1727684283.511055,NormalSleep
1727684293.518519,NormalSleep
1727684303.525594,NormalSleep
1727684313.532494,NormalSleep
1727684323.539479,NormalSleep
1727684333.547253,NormalSleep
1727684343.55423,NormalSleep
1727684353.5620842,NormalSleep
1727684363.569494,NormalSleep
1727684373.576797,NormalSleep
1727684383.583762,NormalSleep
1727684393.591815,NormalSleep
1727684403.599691,NormalSleep
1727684413.607567,NormalSleep
1727684423.61461,NormalSleep
1727684433.6212962,NormalSleep
1727684443.628444,NormalSleep
1727684453.637277,NormalSleep
1727684463.6444778,NormalSleep
1727684473.6531572,NormalSleep
1727684483.661419,ObstructiveApnea
1727684493.670397,NormalSleep
1727684503.677763,NormalSleep
1727684513.6865249,NormalSleep
1727684523.694756,NormalSleep
1727684533.702759,ObstructiveApnea
1727684543.7109241,NormalSleep
1727684553.718886,NormalSleep
1727684563.725734,NormalSleep
1727684573.733641,NormalSleep
1727684583.741461,NormalSleep
1727684593.749293,NormalSleep
1727684603.7571552,NormalSleep
1727684613.764815,NormalSleep
1727684623.77268,NormalSleep
1727684633.779762,NormalSleep
1727684643.786381,NormalSleep
1727684653.794446,NormalSleep
1727684663.802898,NormalSleep
1727684673.809578,NormalSleep
1727684683.817285,NormalSleep
1727684693.825173,NormalSleep
1727684703.831798,NormalSleep
1727684713.839278,NormalSleep
1727684723.847017,NormalSleep
1727684733.853604,NormalSleep
1727684743.86169,NormalSleep
1727684753.868884,ObstructiveApnea
1727684763.8753998,NormalSleep
1727684773.883148,NormalSleep
1727684783.889808,NormalSleep
1727684793.896373,NormalSleep
1727684803.9043221,NormalSleep
1727684813.911988,NormalSleep
1727684823.920183,NormalSleep
1727684833.92815,NormalSleep
1727684843.93648,NormalSleep
1727684853.944389,ObstructiveApnea
1727684863.952748,NormalSleep
1727684873.959435,NormalSleep
1727684883.967147,NormalSleep
1727684893.97375,NormalSleep
1727684903.9814348,NormalSleep
1727684913.989194,NormalSleep
1727684923.9956229,NormalSleep
1727684934.0038478,ObstructiveApnea
1727684944.010603,ObstructiveApnea
1727684954.017059,ObstructiveApnea
1727684964.023656,ObstructiveApnea
1727684974.0313542,ObstructiveApnea
1727684984.0380712,NormalSleep
1727684994.045747,NormalSleep
1727685004.052921,NormalSleep
1727685014.060778,NormalSleep
1727685024.068623,NormalSleep
1727685034.076472,NormalSleep
1727685044.085204,NormalSleep
1727685054.102598,NormalSleep
1727685064.112224,NormalSleep
1727685074.121761,NormalSleep
1727685084.129549,NormalSleep
1727685094.136251,NormalSleep
1727685104.14406,NormalSleep
1727685114.152021,NormalSleep
1727685124.159861,NormalSleep
1727685134.167705,NormalSleep
1727685144.175561,NormalSleep
1727685154.183408,NormalSleep
1727685164.191173,NormalSleep
1727685174.198978,NormalSleep
1727685184.206217,NormalSleep
1727685194.2138581,NormalSleep
1727685204.220979,NormalSleep
1727685214.228662,NormalSleep
1727685224.235753,NormalSleep
1727685234.242196,NormalSleep
1727685244.2499259,NormalSleep
1727685254.256625,NormalSleep
1727685264.264253,NormalSleep
1727685274.270715,NormalSleep
1727685284.277459,NormalSleep
1727685294.2843862,NormalSleep
1727685304.291048,NormalSleep
1727685314.297576,NormalSleep
1727685324.304307,NormalSleep
1727685334.311011,NormalSleep
1727685344.3189309,NormalSleep
1727685354.32557,NormalSleep
1727685364.333367,NormalSleep
1727685374.341154,NormalSleep
1727685384.3476942,ObstructiveApnea
1727685394.355602,NormalSleep
1727685404.3632371,NormalSleep
1727685414.370987,NormalSleep
1727685424.377573,NormalSleep
1727685434.3849752,NormalSleep
1727685444.39274,ObstructiveApnea
1727685454.400536,NormalSleep
1727685464.408431,ObstructiveApnea
1727685474.414967,NormalSleep
1727685484.4227982,NormalSleep
1727685494.429406,NormalSleep
1727685504.4365408,NormalSleep
1727685514.444273,NormalSleep
1727685524.4521332,NormalSleep
1727685534.460057,NormalSleep
1727685544.4676769,NormalSleep
1727685554.47548,ObstructiveApnea
1727685564.4831622,NormalSleep
1727685574.48975,NormalSleep
1727685584.496257,NormalSleep
1727685594.5031612,NormalSleep
1727685604.509723,NormalSleep
1727685614.517262,NormalSleep
1727685624.525032,NormalSleep
1727685634.532753,NormalSleep
1727685644.540406,NormalSleep
1727685654.546793,NormalSleep
1727685664.553452,NormalSleep
1727685674.561374,NormalSleep
1727685684.568539,NormalSleep
1727685694.5761962,NormalSleep
1727685704.5826519,NormalSleep
1727685714.59059,NormalSleep
1727685724.598635,NormalSleep
1727685734.606518,NormalSleep
1727685744.614273,NormalSleep
1727685754.620973,NormalSleep
1727685764.6286561,NormalSleep
1727685774.637011,NormalSleep
1727685784.644898,NormalSleep
1727685794.652938,NormalSleep
1727685804.659456,NormalSleep
1727685814.667205,NormalSleep
1727685824.6737988,NormalSleep
1727685834.680359,NormalSleep
1727685844.6876118,NormalSleep
1727685854.695303,NormalSleep
1727685864.703097,NormalSleep
1727685874.7109492,NormalSleep
1727685884.7186859,NormalSleep
1727685894.7265348,NormalSleep
1727685904.734176,NormalSleep
1727685914.740715,NormalSleep
1727685924.7484312,NormalSleep
1727685934.755897,NormalSleep
1727685944.762439,NormalSleep
1727685954.771007,NormalSleep
1727685964.777633,NormalSleep
1727685974.7845068,NormalSleep
1727685984.7913039,NormalSleep
1727685994.799024,NormalSleep
1727686004.805804,NormalSleep
1727686014.813545,NormalSleep
1727686024.820328,NormalSleep
1727686034.828314,NormalSleep
1727686044.836548,NormalSleep
1727686054.844488,NormalSleep
1727686064.851647,NormalSleep
1727686074.859505,NormalSleep
1727686084.8673291,NormalSleep
1727686094.875249,ObstructiveApnea
1727686104.8830872,NormalSleep
1727686114.890904,NormalSleep
1727686124.89746,NormalSleep
1727686134.905322,NormalSleep
1727686144.911999,NormalSleep
1727686154.9202502,NormalSleep
1727686164.928223,ObstructiveApnea
1727686174.9361012,NormalSleep
1727686184.942729,NormalSleep
1727686194.949301,NormalSleep
1727686204.957192,NormalSleep
1727686214.965019,NormalSleep
1727686224.971617,NormalSleep
1727686234.979003,NormalSleep
1727686244.9866729,NormalSleep
1727686254.99339,NormalSleep
1727686265.001014,NormalSleep
1727686275.007521,NormalSleep
1727686285.0152168,NormalSleep
1727686295.021726,ObstructiveApnea
1727686305.0282502,NormalSleep
1727686315.035411,NormalSleep
1727686325.0430331,NormalSleep
1727686335.049518,NormalSleep
1727686345.05729,NormalSleep
1727686355.063838,NormalSleep
1727686365.070327,NormalSleep
1727686375.078181,NormalSleep
1727686385.08619,NormalSleep
1727686395.0938911,NormalSleep
1727686405.101442,NormalSleep
1727686415.109226,NormalSleep
1727686425.116908,NormalSleep
1727686435.1246479,ObstructiveApnea
1727686445.131278,NormalSleep
1727686455.138902,NormalSleep
1727686465.1464908,NormalSleep
1727686475.154216,NormalSleep
1727686485.1619651,NormalSleep
1727686495.170183,NormalSleep
1727686505.1767838,NormalSleep
1727686515.184306,NormalSleep
1727686525.190975,NormalSleep
1727686535.198577,NormalSleep
1727686545.206326,NormalSleep
1727686555.21402,NormalSleep
1727686565.220917,NormalSleep
1727686575.228631,NormalSleep
1727686585.236661,ObstructiveApnea
1727686595.244421,NormalSleep
1727686605.252588,NormalSleep
1727686615.260171,NormalSleep
1727686625.267818,NormalSleep
1727686635.275529,NormalSleep
1727686645.283167,NormalSleep
1727686655.2898922,NormalSleep
1727686665.2975092,NormalSleep
1727686675.305225,NormalSleep
1727686685.31168,NormalSleep
1727686695.3189068,NormalSleep
1727686705.326646,NormalSleep
1727686715.3342981,NormalSleep
1727686725.342017,NormalSleep
1727686735.348372,NormalSleep
1727686745.356124,NormalSleep
1727686755.363733,NormalSleep
1727686765.370228,NormalSleep
1727686775.37691,ObstructiveApnea
1727686785.384535,ObstructiveApnea
1727686795.4015481,NormalSleep
1727686805.4166741,ObstructiveApnea
1727686815.4272141,NormalSleep
1727686825.4350011,ObstructiveApnea
1727686835.441675,NormalSleep
1727686845.449395,NormalSleep
1727686855.4571462,ObstructiveApnea
1727686865.463576,NormalSleep
1727686875.471431,NormalSleep
1727686885.47807,NormalSleep
1727686895.486194,NormalSleep
1727686905.4926221,NormalSleep
1727686915.5002382,NormalSleep
1727686925.5080261,NormalSleep
1727686935.514505,NormalSleep
1727686945.522256,NormalSleep
1727686955.529912,NormalSleep
1727686965.5376158,NormalSleep
1727686975.545405,NormalSleep
1727686985.552976,NormalSleep
1727686995.560627,ObstructiveApnea
1727687005.5681028,ObstructiveApnea
1727687015.574892,NormalSleep
1727687025.582548,NormalSleep
1727687035.589275,NormalSleep
1727687045.596864,NormalSleep
1727687055.6037729,NormalSleep
1727687065.611501,NormalSleep
1727687075.6187892,NormalSleep
1727687085.625333,NormalSleep
1727687095.632942,ObstructiveApnea
1727687105.6406379,NormalSleep
1727687115.648345,NormalSleep
1727687125.655055,NormalSleep
1727687135.6627789,NormalSleep
1727687145.670814,NormalSleep
1727687155.678514,NormalSleep
1727687165.6864781,NormalSleep
1727687175.694141,NormalSleep
1727687185.700632,NormalSleep
1727687195.707312,NormalSleep
1727687205.714874,NormalSleep
1727687215.722472,NormalSleep
1727687225.7301362,NormalSleep
1727687235.737845,NormalSleep
1727687245.744483,NormalSleep
1727687255.7514932,NormalSleep
1727687265.7577422,NormalSleep
1727687275.764194,NormalSleep
1727687285.772079,NormalSleep
1727687295.778615,NormalSleep
1727687305.786656,NormalSleep
1727687315.794446,ObstructiveApnea
1727687325.8023438,NormalSleep
1727687335.810095,NormalSleep
1727687345.817728,NormalSleep
1727687355.825483,NormalSleep
1727687365.8330991,NormalSleep
1727687375.839631,NormalSleep
1727687385.846196,ObstructiveApnea
1727687395.854074,NormalSleep
1727687405.8617432,NormalSleep
1727687415.8697112,NormalSleep
1727687425.876991,NormalSleep
1727687435.8848739,NormalSleep
1727687445.891616,ObstructiveApnea
1727687455.899457,NormalSleep
1727687465.9075892,NormalSleep
1727687475.915673,NormalSleep
1727687485.922436,ObstructiveApnea
1727687495.930319,NormalSleep
1727687505.938327,NormalSleep
1727687515.9463098,NormalSleep
1727687525.954259,NormalSleep
1727687535.962175,NormalSleep
1727687545.970002,NormalSleep
1727687555.977955,NormalSleep
1727687565.985203,NormalSleep
1727687575.992196,NormalSleep
1727687586.000021,NormalSleep
1727687596.007788,NormalSleep
1727687606.014401,NormalSleep
1727687616.022305,NormalSleep
1727687626.030126,NormalSleep
1727687636.036671,NormalSleep
1727687646.044765,NormalSleep
1727687656.0530329,NormalSleep
1727687666.061043,NormalSleep
1727687676.068893,NormalSleep
1727687686.076776,NormalSleep
1727687696.083714,ObstructiveApnea
1727687706.091518,NormalSleep
1727687716.099356,NormalSleep
1727687726.105973,NormalSleep
1727687736.112661,NormalSleep
1727687746.120704,NormalSleep
1727687756.1273139,NormalSleep
1727687766.135083,ObstructiveApnea
1727687776.1430998,NormalSleep
1727687786.149815,ObstructiveApnea
1727687796.157722,ObstructiveApnea
1727687806.165494,ObstructiveApnea
1727687816.173315,ObstructiveApnea
1727687826.1810381,NormalSleep
1727687836.1875432,NormalSleep
1727687846.1943092,ObstructiveApnea
1727687856.202383,ObstructiveApnea
1727687866.210238,NormalSleep
1727687876.216823,NormalSleep
1727687886.2234828,ObstructiveApnea
1727687896.23122,ObstructiveApnea
1727687906.2390752,NormalSleep
1727687916.2455711,NormalSleep
1727687926.2541518,NormalSleep
1727687936.2619772,NormalSleep
1727687946.270197,NormalSleep
1727687956.278099,NormalSleep
1727687966.285177,NormalSleep
1727687976.291682,NormalSleep
1727687986.298172,NormalSleep
1727687996.305973,NormalSleep
1727688006.312563,NormalSleep
1727688016.3194938,NormalSleep
1727688026.327164,NormalSleep
1727688036.3348758,NormalSleep
1727688046.342593,NormalSleep
1727688056.350165,NormalSleep
1727688066.35788,NormalSleep
1727688076.364392,NormalSleep
1727688086.371159,NormalSleep
1727688096.378992,NormalSleep
1727688106.385664,NormalSleep
1727688116.393436,NormalSleep
1727688126.400037,NormalSleep
1727688136.407941,NormalSleep
1727688146.414562,NormalSleep
1727688156.422366,NormalSleep
1727688166.430181,NormalSleep
1727688176.436807,NormalSleep
1727688186.4437299,NormalSleep
1727688196.451412,NormalSleep
1727688206.459311,NormalSleep
1727688216.467073,NormalSleep
1727688226.4748318,NormalSleep
1727688236.482547,NormalSleep
1727688246.4902909,NormalSleep
1727688256.498045,NormalSleep
1727688266.504748,NormalSleep
1727688276.512373,NormalSleep
1727688286.520552,NormalSleep
1727688296.528348,NormalSleep
1727688306.536438,NormalSleep
1727688316.543205,NormalSleep
1727688326.550775,NormalSleep
1727688336.557428,NormalSleep
1727688346.564325,NormalSleep
1727688356.572042,NormalSleep
1727688366.5785012,NormalSleep
1727688376.586724,NormalSleep
1727688386.594738,NormalSleep
1727688396.6029482,NormalSleep
1727688406.610045,NormalSleep
1727688416.6176882,NormalSleep
1727688426.625466,NormalSleep
1727688436.633086,NormalSleep
1727688446.6408541,NormalSleep
1727688456.648532,NormalSleep
1727688466.656308,NormalSleep
1727688476.662982,NormalSleep
1727688486.669753,NormalSleep
1727688496.676417,NormalSleep
1727688506.6840699,NormalSleep
1727688516.690757,NormalSleep
1727688526.697154,NormalSleep
1727688536.704024,NormalSleep
1727688546.71046,NormalSleep
1727688556.717984,NormalSleep
1727688566.725724,NormalSleep
1727688576.732221,NormalSleep
1727688586.7395468,NormalSleep
1727688596.746388,NormalSleep
1727688606.772267,NormalSleep
1727688616.780292,ObstructiveApnea
1727688626.78995,ObstructiveApnea
1727688636.7965991,ObstructiveApnea
1727688646.8044832,NormalSleep
1727688656.812187,NormalSleep
1727688666.820357,NormalSleep
1727688676.828087,NormalSleep
1727688686.8361568,ObstructiveApnea
1727688696.8440251,NormalSleep
1727688706.8517041,NormalSleep
1727688716.85844,NormalSleep
1727688726.866111,NormalSleep
1727688736.873908,NormalSleep
1727688746.881736,NormalSleep
1727688756.888473,NormalSleep
1727688766.896378,NormalSleep
1727688776.90334,NormalSleep
1727688786.910282,NormalSleep
1727688796.9179678,NormalSleep
1727688806.924813,NormalSleep
1727688816.931392,NormalSleep
1727688826.939143,NormalSleep
1727688836.9467928,NormalSleep
1727688846.953282,NormalSleep
1727688856.960001,NormalSleep
1727688866.967381,NormalSleep
1727688876.9750872,NormalSleep
1727688886.9826088,NormalSleep
1727688896.990272,NormalSleep
1727688906.996814,NormalSleep
1727688917.003329,NormalSleep
1727688927.011212,NormalSleep
1727688937.019064,NormalSleep
1727688947.02558,NormalSleep
1727688957.032047,NormalSleep
1727688967.038775,NormalSleep
1727688977.046785,NormalSleep
1727688987.054742,NormalSleep
1727688997.062677,NormalSleep
1727689007.070028,NormalSleep
1727689017.077986,NormalSleep
1727689027.086226,NormalSleep
1727689037.093994,ObstructiveApnea
1727689047.100576,NormalSleep
1727689057.108361,NormalSleep
1727689067.116032,NormalSleep
1727689077.123754,ObstructiveApnea
1727689087.130222,NormalSleep
1727689097.137992,NormalSleep
1727689107.1452758,NormalSleep
1727689117.153416,NormalSleep
1727689127.160015,NormalSleep
1727689137.1664052,NormalSleep
1727689147.174073,NormalSleep
1727689157.1816819,NormalSleep
1727689167.1893702,NormalSleep
1727689177.19694,NormalSleep
1727689187.2046962,NormalSleep
1727689197.212364,NormalSleep
1727689207.219331,NormalSleep
1727689217.226913,NormalSleep
1727689227.234383,NormalSleep
1727689237.2421188,NormalSleep
1727689247.2497668,NormalSleep
1727689257.257519,NormalSleep
1727689267.26512,NormalSleep
1727689277.27279,NormalSleep
1727689287.2792509,NormalSleep
1727689297.2865012,NormalSleep
1727689307.294116,NormalSleep
1727689317.300471,NormalSleep
1727689327.307405,NormalSleep
1727689337.3149922,NormalSleep
1727689347.322409,NormalSleep
1727689357.328798,NormalSleep
1727689367.336921,ObstructiveApnea
1727689377.343523,ObstructiveApnea
1727689387.3511198,ObstructiveApnea
1727689397.3588748,NormalSleep
1727689407.366473,NormalSleep
1727689417.3741791,ObstructiveApnea
1727689427.38178,NormalSleep
1727689437.3884,NormalSleep
1727689447.394763,NormalSleep
1727689457.40273,NormalSleep
1727689467.4106612,NormalSleep
1727689477.418751,NormalSleep
1727689487.4264162,NormalSleep
1727689497.433943,NormalSleep
1727689507.4417,NormalSleep
1727689517.449287,NormalSleep
1727689527.4558332,NormalSleep
1727689537.462442,NormalSleep
1727689547.469384,NormalSleep
1727689557.476917,NormalSleep
1727689567.4843872,NormalSleep
1727689577.49211,NormalSleep
1727689587.499729,NormalSleep
1727689597.507406,NormalSleep
1727689607.51501,NormalSleep
1727689617.5224729,NormalSleep
1727689627.529096,NormalSleep
1727689637.537133,NormalSleep
1727689647.5450208,NormalSleep
1727689657.553329,NormalSleep
1727689667.5610821,NormalSleep
1727689677.5692642,NormalSleep
1727689687.577163,NormalSleep
1727689697.5851111,NormalSleep
1727689707.5930939,NormalSleep
1727689717.6009102,NormalSleep
1727689727.6086771,NormalSleep
1727689737.616726,NormalSleep
1727689747.62338,NormalSleep
1727689757.631356,NormalSleep
1727689767.639169,NormalSleep
1727689777.645764,NormalSleep
1727689787.652768,NormalSleep
1727689797.660633,NormalSleep
1727689807.6685429,NormalSleep
1727689817.676477,NormalSleep
1727689827.684319,NormalSleep
1727689837.692267,NormalSleep
1727689847.700246,NormalSleep
1727689857.707999,NormalSleep
1727689867.715831,NormalSleep
1727689877.722404,NormalSleep
